Promotion::Start Date Promo,Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
2016-12-01,1010,11764,zzz,123,TP1,12/31/2016,79.99,23.0,1,56.99,1919.547,565.6377972,2224.480399,0.0,876.98133,1913.136866,2,30.0,190.28571428571428,0.0,0.0,30.0,209,H2,Q3,59500.0,2,2
2016-10-01,1010,11763,zzz,123,TP1,10/31/2016,79.99,23.0,1,56.99,8318.037,2451.097121,9639.415062,0.0,5320.353402,6770.158781,1,130.0,171.14285714285714,0.0,0.0,130.0,207,H2,Q3,59744.0,1,1
2016-10-01,1010,11428,zzz,123,TP1,10/31/2016,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,8050.0,6138.86931,-238.2783295,1,150.0,152.0,230.0,230.0,150.0,207,H2,Q3,59751.0,1,1
2016-11-01,1010,11432,zzz,123,TP1,11/30/2016,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,6020.0,6138.86931,1791.72167,1,150.0,172.0,172.0,172.0,150.0,208,H2,Q3,59694.0,1,1
2016-12-01,1010,11436,zzz,123,TP1,12/31/2016,79.99,35.0,1,44.99,0.0,0.0,0.0,0.0,0.0,0.0,1,137.5,141.5,145.0,145.0,99.0,209,H2,Q3,59695.0,1,1
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,7998.1125,2356.824155,9268.668329,3540.0,3654.088875,4431.403609,2,125.0,111.0,118.0,118.0,48.0,207,H2,Q3,58499.0,2,2
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,255.9396,75.41837297,296.5973865,0.0,116.930844,255.0849155,3,4.0,96.33333333333333,0.0,0.0,4.0,207,H2,Q3,58924.0,3,3
2016-10-01,1010,11428,zzz,123,TP1,10/31/2016,79.99,35.0,1,44.99,25977.8694,7654.964856,30104.63473,0.0,16615.87293,21143.72665,1,406.0,81.66666666666667,0.0,0.0,406.0,207,H2,Q3,58211.0,1,1
2016-10-01,1010,11429,zzz,123,TP1,10/31/2016,79.99,37.0,1,42.99,4862.8524,1432.949086,5635.350344,222.0,2221.686036,4624.613394,2,76.0,67.0,6.0,6.0,76.0,207,H2,Q3,58502.0,2,2
2016-10-01,1010,11429,zzz,123,TP1,10/31/2016,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,52.333333333333336,0.0,0.0,10.0,207,H2,Q3,58927.0,3,3
2016-10-01,1010,11430,zzz,123,TP1,10/31/2016,79.99,44.0,1,35.99,13948.7082,4110.301327,16164.55756,0.0,8921.823397,11353.03549,1,218.0,37.66666666666667,0.0,0.0,218.0,207,H2,Q3,58214.0,1,1
2016-11-01,1010,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,9789.6897,2884.752766,11344.85003,240.0,4472.604783,9516.998017,2,153.0,23.0,8.0,8.0,153.0,208,H2,Q3,58500.0,2,2
2016-11-01,1010,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,46.0,0.0,0.0,3.0,208,H2,Q3,58925.0,3,3
2016-11-01,1080,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,63.9849,18.85459324,74.14934663,0.0,17.5396266,75.46431327,4,1.0,69.0,0.0,0.0,1.0,208,H2,Q3,59651.0,4,4
2016-11-01,1010,11432,zzz,123,TP1,11/30/2016,79.99,35.0,1,44.99,29305.0842,8635.403705,33960.40076,0.0,18744.01429,23851.79017,1,458.0,92.0,0.0,0.0,458.0,208,H2,Q3,58212.0,1,1
2016-11-01,1010,11433,zzz,123,TP1,11/30/2016,79.99,37.0,1,42.99,7934.1276,2337.969562,9194.518982,3811.0,3624.856164,4096.63238,2,124.0,115.0,103.0,103.0,124.0,208,H2,Q3,58503.0,2,2
2016-11-01,1010,11433,zzz,123,TP1,11/30/2016,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,109.5,0.0,0.0,10.0,208,H2,Q3,58928.0,3,3
2016-11-01,1080,11433,zzz,123,TP1,11/30/2016,79.99,37.0,1,42.99,191.9547,56.56377972,222.4480399,0.0,52.6188798,226.3929398,4,3.0,104.0,0.0,0.0,3.0,208,H2,Q3,59652.0,4,4
2016-11-01,1010,11434,zzz,123,TP1,11/30/2016,79.99,44.0,1,35.99,15740.2854,4638.229937,18240.73927,0.0,10067.74567,12811.22354,1,246.0,98.5,0.0,0.0,246.0,208,H2,Q3,58215.0,1,1
2016-12-01,1010,11435,zzz,123,TP1,12/31/2016,79.99,30.0,1,49.99,8318.037,2451.097121,9639.415062,1920.0,3800.25243,6370.259753,2,130.0,93.0,64.0,64.0,48.0,209,H2,Q3,58501.0,2,2
2016-12-01,1010,11435,zzz,123,TP1,12/31/2016,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,105.125,0.0,0.0,3.0,209,H2,Q3,58926.0,3,3
2016-12-01,1080,11435,zzz,123,TP1,12/31/2016,79.99,30.0,1,49.99,63.9849,18.85459324,74.14934663,0.0,17.5396266,75.46431327,4,1.0,117.25,0.0,0.0,1.0,209,H2,Q3,59653.0,4,4
2016-12-01,1010,11436,zzz,123,TP1,12/31/2016,79.99,35.0,1,44.99,38390.94,11312.75594,44489.60798,0.0,24555.47724,31246.88668,1,600.0,129.375,0.0,0.0,395.0,209,H2,Q3,58213.0,1,1
2016-12-01,1010,11437,zzz,123,TP1,12/31/2016,79.99,37.0,1,42.99,4862.8524,1432.949086,5635.350344,1369.0,2221.686036,3477.613394,2,76.0,141.5,37.0,37.0,76.0,209,H2,Q3,58504.0,2,2
2016-12-01,1010,11437,zzz,123,TP1,12/31/2016,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,153.625,0.0,0.0,10.0,209,H2,Q3,58929.0,3,3
2016-12-01,1080,11437,zzz,123,TP1,12/31/2016,79.99,37.0,1,42.99,191.9547,56.56377972,222.4480399,0.0,52.6188798,226.3929398,4,3.0,165.75,0.0,0.0,3.0,209,H2,Q3,59654.0,4,4
2016-12-01,1010,11438,zzz,123,TP1,12/31/2016,79.99,44.0,1,35.99,13628.7837,4016.02836,15793.81083,0.0,8717.19442,11092.64477,1,213.0,177.875,0.0,0.0,213.0,209,H2,Q3,58216.0,1,1
2017-01-01,1010,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,5340.0,3975.648696,3332.887126,2,136.0,190.0,178.0,178.0,136.0,210,H2,Q1,76755.0,2,2
2017-01-01,1080,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,127.9698,37.70918648,148.2986933,0.0,35.0792532,150.9286265,4,2.0,108.0,0.0,0.0,2.0,210,H2,Q1,76756.0,4,4
2017-01-01,1010,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,210.0,87.698133,-18.68631339,3,3.0,26.0,7.0,7.0,3.0,210,H2,Q1,76757.0,3,3
2017-01-01,1010,14229,zzz,123,TP1,1/31/2017,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,8330.0,7162.014195,783.6752822,1,175.0,238.0,238.0,238.0,175.0,210,H2,Q1,76758.0,1,1
2017-01-01,1010,14230,zzz,123,TP1,1/31/2017,79.99,37.0,1,42.99,7806.1578,2300.260375,9046.220289,0.0,3566.390742,7780.089922,2,122.0,0.0,0.0,0.0,122.0,210,H2,Q1,76759.0,2,2
2017-01-01,1080,14230,zzz,123,TP1,1/31/2017,79.99,37.0,1,42.99,447.8943,131.9821527,519.0454264,0.0,122.7773862,528.2501929,4,7.0,0.0,0.0,0.0,7.0,210,H2,Q1,76760.0,4,4
2017-01-01,1010,14230,zzz,123,TP1,1/31/2017,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,0.0,0.0,0.0,10.0,210,H2,Q1,76761.0,3,3
2017-01-01,1010,14231,zzz,123,TP1,1/31/2017,79.99,44.0,1,35.99,5502.7014,1621.495019,6376.84381,0.0,3519.618404,4478.720424,1,86.0,0.0,49.666666666666664,0.0,86.0,210,H2,Q1,76762.0,1,1
2017-02-01,1010,14232,zzz,123,TP1,2/28/2017,79.99,23.0,1,56.99,1023.7584,301.6734919,1186.389546,0.0,467.723376,1020.339662,2,16.0,0.0,99.33333333333333,0.0,16.0,211,H2,Q4,76763.0,2,2
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,9789.6897,2884.752766,11344.85003,4470.0,4472.604783,5286.998017,2,153.0,163.0,149.0,149.0,153.0,211,H2,Q4,76764.0,2,2
2017-02-01,1080,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,127.9698,37.70918648,148.2986933,0.0,35.0792532,150.9286265,4,2.0,169.42857142857142,0.0,0.0,2.0,211,H2,Q4,76765.0,4,4
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,175.85714285714286,0.0,0.0,3.0,211,H2,Q4,76766.0,3,3
2017-02-01,1010,14234,zzz,123,TP1,2/28/2017,79.99,35.0,1,44.99,7038.339,2074.005257,8156.428129,0.0,4501.837494,5728.595892,1,110.0,182.28571428571428,0.0,0.0,133.0,211,H2,Q4,76767.0,1,1
2017-02-01,1010,14235,zzz,123,TP1,2/28/2017,79.99,37.0,1,42.99,6078.5655,1791.186358,7044.18793,222.0,2777.107545,5836.266743,2,95.0,188.71428571428572,6.0,6.0,95.0,211,H2,Q4,76768.0,2,2
2017-02-01,1080,14235,zzz,123,TP1,2/28/2017,79.99,37.0,1,42.99,447.8943,131.9821527,519.0454264,0.0,122.7773862,528.2501929,4,7.0,195.14285714285714,0.0,0.0,7.0,211,H2,Q4,76769.0,4,4
2017-02-01,1010,14235,zzz,123,TP1,2/28/2017,79.99,37.0,1,42.99,1727.5923,509.0740175,2002.032359,703.0,789.283197,1018.823179,3,27.0,201.57142857142856,19.0,19.0,27.0,211,H2,Q4,76770.0,3,3
2017-02-01,1010,14236,zzz,123,TP1,2/28/2017,79.99,44.0,1,35.99,28153.356,8296.021026,32625.71252,0.0,18007.34998,22914.38357,1,440.0,208.0,0.0,0.0,530.0,211,H2,Q4,76771.0,1,1
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,2850.0,3975.648696,5822.887126,2,136.0,214.42857142857144,95.0,95.0,136.0,212,H2,Q4,77715.0,2,2
2017-03-01,1080,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,127.9698,37.70918648,148.2986933,0.0,35.0792532,150.9286265,4,2.0,220.85714285714286,0.0,0.0,2.0,212,H2,Q4,77716.0,4,4
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,750.0,87.698133,-558.6863134,3,3.0,227.28571428571428,25.0,25.0,3.0,212,H2,Q4,77717.0,3,3
2017-03-01,1010,14238,zzz,123,TP1,3/31/2017,79.99,35.0,1,44.99,6014.5806,1772.331765,6970.038583,0.0,3847.024768,4895.34558,1,94.0,233.71428571428572,0.0,0.0,162.0,212,H2,Q4,77718.0,1,1
2017-03-01,1010,14239,zzz,123,TP1,3/31/2017,79.99,37.0,1,42.99,6078.5655,1791.186358,7044.18793,777.0,2777.107545,5281.266743,2,95.0,240.14285714285714,21.0,21.0,95.0,212,H2,Q4,77719.0,2,2
2017-03-01,1080,14239,zzz,123,TP1,3/31/2017,79.99,37.0,1,42.99,447.8943,131.9821527,519.0454264,0.0,122.7773862,528.2501929,4,7.0,246.57142857142856,0.0,0.0,7.0,212,H2,Q4,77720.0,4,4
2017-03-01,1010,14239,zzz,123,TP1,3/31/2017,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,253.0,0.0,0.0,10.0,212,H2,Q4,77721.0,3,3
2017-03-01,1010,14240,zzz,123,TP1,3/31/2017,79.99,44.0,1,35.99,23994.3375,7070.472466,27806.00499,0.0,15347.17328,19529.30418,1,375.0,259.42857142857144,0.0,0.0,28.333333333333332,212,H2,Q4,77722.0,1,1
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,350.0,265.8571428571429,35.875,49.666666666666664,46.666666666666664,207,H2,Q3,80231.0,2,2
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,325.0,272.2857142857143,71.75,99.33333333333333,65.0,207,H2,Q3,80327.0,2,2
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,300.0,278.7142857142857,107.625,149.0,83.33333333333333,207,H2,Q3,80328.0,2,2
2016-11-01,1010,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,275.0,285.14285714285717,143.5,198.66666666666666,101.66666666666666,208,H2,Q3,80387.0,2,2
2016-11-01,1010,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,250.0,291.57142857142856,179.375,248.33333333333331,120.0,208,H2,Q3,80436.0,2,2
2016-12-01,1010,11435,zzz,123,TP1,12/31/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,8940.0,0.0,-8940.0,2,225.0,298.0,215.25,298.0,138.33333333333331,209,H2,Q3,80486.0,2,2
2016-12-01,1010,11435,zzz,123,TP1,12/31/2016,79.99,30.0,1,49.99,0.0,0.0,0.0,330.0,0.0,-330.0,2,200.0,11.0,251.125,11.0,156.66666666666666,209,H2,Q3,80536.0,2,2
2016-10-01,1010,11428,zzz,123,TP1,10/31/2016,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,10045.0,7162.014195,-931.3247178,1,175.0,271.0,287.0,287.0,175.0,207,H2,Q3,80710.0,1,1
2016-12-01,1010,11438,zzz,123,TP1,12/31/2016,79.99,44.0,1,35.99,0.0,0.0,0.0,0.0,0.0,0.0,1,91.0,183.0,146.5,146.5,91.0,209,H2,Q3,80711.0,1,1
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,447.8943,131.9821527,519.0454264,180.0,204.628977,266.3986021,3,7.0,95.0,6.0,6.0,7.0,207,H2,Q3,81286.0,3,3
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,7.0,0.0,0.0,3.0,207,H2,Q3,81287.0,3,3
2016-10-01,1010,11427,zzz,123,TP1,10/31/2016,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,20.0,0.0,0.0,3.0,207,H2,Q3,81288.0,3,3
2016-11-01,1010,11431,zzz,123,TP1,11/30/2016,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,360.0,87.698133,-168.6863134,3,3.0,43.33333333333333,12.0,12.0,3.0,208,H2,Q3,81289.0,3,3
2016-11-01,1010,11433,zzz,123,TP1,11/30/2016,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,925.0,292.32711,-287.2877113,3,10.0,66.66666666666666,25.0,25.0,10.0,208,H2,Q3,81290.0,3,3
2016-12-01,1010,11437,zzz,123,TP1,12/31/2016,79.99,37.0,1,42.99,831.8037,245.1097121,963.9415062,518.0,380.025243,311.0259753,3,13.0,90.0,14.0,14.0,13.0,209,H2,Q3,81291.0,3,3
2016-12-01,1010,11438,zzz,123,TP1,12/31/2016,79.99,44.0,1,35.99,19195.47,5656.377972,22244.80399,25696.0,12277.73862,-10072.55666,1,300.0,583.0,584.0,584.0,300.0,209,H2,Q3,81826.0,1,1
2017-01-01,1010,14586,zzz,123,TP1,1/31/2017,79.99,54.0,1,25.99,22202.7603,6542.543855,25729.82328,108.0,14201.251,17963.11613,1,347.0,292.5,2.0,2.0,347.0,210,H2,Q1,81863.0,1,1
2017-01-01,1010,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,60.0,0.0,-60.0,2,304.0,2.0,7.0,2.0,304.0,210,H2,Q1,81906.0,2,2
2017-01-01,1010,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,261.0,77.5,12.0,9.5,261.0,210,H2,Q1,81944.0,2,2
2017-01-01,1010,14228,zzz,123,TP1,1/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,510.0,0.0,-510.0,3,218.0,153.0,17.0,17.0,218.0,210,H2,Q1,82004.0,3,3
2017-01-01,1010,14229,zzz,123,TP1,1/31/2017,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,6055.0,7162.014195,3058.675282,1,175.0,173.0,173.0,173.0,175.0,210,H2,Q1,82023.0,1,1
2017-02-01,1010,14234,zzz,123,TP1,2/28/2017,79.99,35.0,1,44.99,9597.735,2828.188986,11122.40199,7525.0,6138.86931,286.7216705,1,150.0,215.0,215.0,215.0,150.0,211,H2,Q4,82060.0,1,1
2017-02-01,1010,14236,zzz,123,TP1,2/28/2017,79.99,44.0,1,35.99,22394.715,6599.107635,25952.27132,10076.0,14324.02839,8151.350564,1,350.0,286.0,229.0,229.0,350.0,211,H2,Q4,82063.0,1,1
2017-03-01,1010,14238,zzz,123,TP1,3/31/2017,79.99,35.0,1,44.99,11197.3575,3299.553817,12976.13566,0.0,7162.014195,9113.675282,1,175.0,123.0,0.0,0.0,175.0,212,H2,Q4,82064.0,1,1
2017-02-01,1010,14236,zzz,123,TP1,2/28/2017,79.99,44.0,1,35.99,3839.094,1131.275594,4448.960798,10076.0,2455.547724,-6951.311332,1,60.0,199.0,229.0,229.0,60.0,211,H2,Q4,82093.0,1,1
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,48.6,159.0,183.2,174.0,48.6,211,H2,Q4,82139.0,2,2
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,3570.0,0.0,-3570.0,2,37.2,119.0,137.4,119.0,37.2,211,H2,Q4,82140.0,2,2
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,1350.0,0.0,-1350.0,2,25.799999999999997,45.0,91.60000000000002,45.0,25.799999999999997,212,H2,Q4,82250.0,2,2
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,390.0,0.0,-390.0,2,14.399999999999999,13.0,45.80000000000001,13.0,14.399999999999999,212,H2,Q4,82251.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,34.75,0.0,0.0,3.0,201,H1,Q1,84142.0,3,3
2017-04-01,1010,15137,zzz,123,TP1,4/30/2017,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,56.5,0.0,0.0,10.0,201,H1,Q1,84143.0,3,3
2017-04-01,1010,15140,zzz,123,TP1,4/30/2017,79.99,23.0,1,56.99,895.7886,263.9643054,1038.090853,0.0,409.257954,892.7972042,2,14.0,78.25,0.0,0.0,14.0,201,H1,Q1,84144.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,3780.0,3975.648696,4892.887126,2,136.0,100.0,126.0,126.0,136.0,201,H1,Q1,84145.0,2,2
2017-04-01,1010,15137,zzz,123,TP1,4/30/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,0.0,2806.340256,6122.037972,2,96.0,119.0,0.0,0.0,96.0,201,H1,Q1,84146.0,2,2
2017-04-01,1010,15135,zzz,123,TP1,4/30/2017,79.99,35.0,1,44.99,1599.6225,471.364831,1853.733666,7070.0,1023.144885,-5768.046388,1,25.0,138.0,202.0,202.0,25.0,201,H1,Q1,84147.0,1,1
2017-04-01,1010,15138,zzz,123,TP1,4/30/2017,79.99,44.0,1,35.99,20475.168,6033.469837,23727.79092,0.0,13096.25453,16665.00623,1,320.0,157.0,0.0,0.0,320.0,201,H1,Q1,84148.0,1,1
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,383.9094,113.1275594,444.8960798,0.0,175.396266,382.6273732,3,6.0,176.0,0.0,0.0,6.0,202,H1,Q1,84149.0,3,3
2017-05-01,1010,15144,zzz,123,TP1,5/31/2017,79.99,37.0,1,42.99,1535.6376,452.5102378,1779.584319,0.0,701.585064,1530.509493,3,24.0,195.0,0.0,0.0,24.0,202,H1,Q1,84150.0,3,3
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,4740.0,3975.648696,3932.887126,2,136.0,214.0,158.0,158.0,136.0,202,H1,Q1,84151.0,2,2
2017-05-01,1010,15144,zzz,123,TP1,5/31/2017,79.99,37.0,1,42.99,6974.3541,2055.150663,8082.278782,0.0,3186.365499,6951.063947,2,109.0,215.42857142857142,0.0,0.0,109.0,202,H1,Q1,84152.0,2,2
2017-05-01,1010,15142,zzz,123,TP1,5/31/2017,79.99,35.0,1,44.99,5566.6863,1640.349612,6450.993157,0.0,3560.5442,4530.798569,1,87.0,216.85714285714286,0.0,0.0,87.0,202,H1,Q1,84153.0,1,1
2017-05-01,1010,15145,zzz,123,TP1,5/31/2017,79.99,44.0,1,35.99,22266.7452,6561.398448,25803.97263,0.0,14242.1768,18123.19428,1,348.0,218.28571428571428,0.0,0.0,348.0,202,H1,Q1,84154.0,1,1
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,191.9547,56.56377972,222.4480399,0.0,87.698133,191.3136866,3,3.0,219.71428571428572,0.0,0.0,3.0,203,H1,Q1,84155.0,3,3
2017-06-01,1010,15147,zzz,123,TP1,6/30/2017,79.99,37.0,1,42.99,639.849,188.5459324,741.4934663,0.0,292.32711,637.7122887,3,10.0,221.14285714285714,0.0,0.0,10.0,203,H1,Q1,84156.0,3,3
2017-06-01,1010,15154,zzz,123,TP1,6/30/2017,79.99,23.0,1,56.99,895.7886,263.9643054,1038.090853,0.0,409.257954,892.7972042,2,14.0,222.57142857142858,0.0,0.0,14.0,203,H1,Q1,84157.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,8701.9464,2564.224681,10084.31114,1590.0,3975.648696,7082.887126,2,136.0,224.0,53.0,53.0,136.0,203,H1,Q1,84158.0,2,2
2017-06-01,1010,15147,zzz,123,TP1,6/30/2017,79.99,37.0,1,42.99,6142.5504,1810.040951,7118.337276,1813.0,2806.340256,4309.037972,2,96.0,251.5,49.0,49.0,96.0,203,H1,Q1,84159.0,2,2
2017-06-01,1010,15149,zzz,123,TP1,6/30/2017,79.99,35.0,1,44.99,4350.9732,1282.11234,5042.155571,0.0,2782.954087,3541.313824,1,68.0,279.0,0.0,0.0,68.0,203,H1,Q1,84160.0,1,1
2017-06-01,1010,15152,zzz,123,TP1,6/30/2017,79.99,44.0,1,35.99,17403.8928,5128.449362,20168.62228,0.0,11131.81635,14165.2553,1,272.0,306.5,0.0,0.0,272.0,203,H1,Q1,84161.0,1,1
2017-02-01,1010,14233,zzz,123,TP1,2/28/2017,79.99,30.0,1,49.99,255.9396,75.41837297,296.5973865,1170.0,116.930844,-914.9150845,3,4.0,334.0,39.0,39.0,4.0,211,H2,Q4,84518.0,3,3
2017-03-01,1010,14238,zzz,123,TP1,3/31/2017,79.99,35.0,1,44.99,1919.547,565.6377972,2224.480399,0.0,1227.773862,1562.344334,1,30.0,361.5,0.0,0.0,30.0,212,H2,Q4,84591.0,1,1
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,11197.3575,3299.553817,12976.13566,0.0,7162.014195,9113.675282,1,175.0,389.0,0.0,0.0,175.0,201,H1,Q1,84592.0,1,1
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,138.75,416.5,124.75,124.75,138.75,201,H1,Q1,84617.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,102.5,444.0,249.5,249.5,102.5,201,H1,Q1,84618.0,2,2
2017-04-01,1010,15134,zzz,123,TP1,4/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,66.25,471.5,374.25,374.25,66.25,201,H1,Q1,84619.0,2,2
2017-03-01,1010,14240,zzz,123,TP1,3/31/2017,79.99,44.0,1,35.99,1919.547,565.6377972,2224.480399,21956.0,1227.773862,-20393.65567,1,30.0,499.0,499.0,499.0,30.0,212,H2,Q4,84677.0,1,1
2017-03-01,1010,14237,zzz,123,TP1,3/31/2017,79.99,30.0,1,49.99,1919.547,565.6377972,2224.480399,1440.0,1227.773862,122.3443341,4,30.0,457.8333333333333,48.0,48.0,30.0,212,H2,Q4,84706.0,4,4
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,49.0,416.6666666666667,38.4,38.4,49.0,202,H1,Q1,84927.0,2,2
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,68.0,375.5,28.8,28.8,68.0,202,H1,Q1,84928.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,87.0,334.33333333333337,19.200000000000003,19.200000000000003,87.0,203,H1,Q1,84929.0,2,2
2017-06-01,1010,15148,zzz,123,TP1,6/30/2017,79.99,30.0,1,49.99,0.0,0.0,0.0,0.0,0.0,0.0,2,106.0,293.1666666666667,9.600000000000001,9.600000000000001,106.0,203,H1,Q1,84930.0,2,2
2017-03-01,1010,14238,zzz,123,TP1,3/31/2017,79.99,35.0,1,44.99,7998.1125,2356.824155,9268.668329,0.0,5115.724425,6509.768059,1,125.0,252.0,0.0,0.0,125.0,212,H2,Q4,85189.0,1,1
2017-05-01,1010,15141,zzz,123,TP1,5/31/2017,79.99,30.0,1,49.99,7998.1125,2356.824155,9268.668329,0.0,5115.724425,6509.768059,1,125.0,247.4,0.0,0.0,125.0,202,H1,Q1,85190.0,1,1
2017-02-01,1010,14235,zzz,123,TP1,2/28/2017,79.99,37.0,1,42.99,5758.641,1696.913392,6673.441197,0.0,3683.321586,4687.033002,4,90.0,242.8,0.0,0.0,90.0,211,H2,Q4,85224.0,4,4
